1.71,1.9123,-1.4997,2.1205,0,-109.2528,Infinity,0
1.72,1.8973,-1.4997,2.1395,0,-110.0826,Infinity,0
1.73,1.8823,-1.5005,2.1583,0,-110.9088,Infinity,0
1.74,1.8673,-1.4997,2.177,0,-111.7323,Infinity,0
1.75,1.8523,-1.4997,2.1955,0,-112.5531,Infinity,0
1.76,1.8373,-1.5006,2.2139,0,-113.3703,Infinity,0
1.77,1.8223,-1.4997,2.2321,0,-114.1848,Infinity,0
1.78,1.8073,-1.5006,2.2502,0,-114.9957,Infinity,0
1.79,1.7923,-1.4989,2.2681,0,-115.8048,Infinity,0
1.8,1.7773,-1.5006,2.2859,0,-116.6103,Infinity,0
1.81,1.7623,-1.5006,2.3035,0,-117.4122,Infinity,0
1.82,1.7473,-1.4989,2.321,0,-118.2123,Infinity,0
1.83,1.7323,-1.5006,2.3383,0,-119.0088,Infinity,0
1.84,1.7173,-1.4998,2.3555,0,-119.8026,Infinity,0
1.85,1.7023,-1.4998,2.3725,0,-120.5937,Infinity,0
1.86,1.6873,-1.5006,2.3893,0,-121.3812,Infinity,0
1.87,1.6723,-1.4989,2.4061,0,-122.1669,Infinity,0
1.88,1.6573,-1.5015,2.4226,0,-122.9481,Infinity,0
1.89,1.6423,-1.4989,2.4391,0,-123.7275,Infinity,0
1.9,1.6273,-1.4998,2.4554,0,-124.5042,Infinity,0
1.91,1.6123,-1.5006,2.4715,0,-125.2773,Infinity,0
1.92,1.5973,-1.4998,2.4875,0,-126.0477,Infinity,0
1.93,1.5823,-1.5006,2.5033,0,-126.8145,Infinity,0
1.94,1.5673,-1.4989,2.519,0,-127.5795,Infinity,0
1.95,1.5523,-1.5006,2.5345,0,-128.3409,Infinity,0
1.96,1.5373,-1.5006,2.5498,0,-129.0987,Infinity,0
1.97,1.5223,-1.4988,2.5651,0,-129.8547,Infinity,0
1.98,1.5073,-1.5006,2.5801,0,-130.6071,Infinity,0
1.99,1.4923,-1.4997,2.5951,0,-131.3568,Infinity,0
2,1.4773,-1.4997,2.6098,0,-132.1038,Infinity,0
2.01,1.4623,-1.5006,2.6245,0,-132.8472,Infinity,0
2.02,1.4473,-1.4997,2.6389,0,-133.5879,Infinity,0
2.03,1.4323,-1.5006,2.6533,0,-134.325,Infinity,0
2.04,1.4173,-1.4996,2.6674,0,-135.0594,Infinity,0
2.05,1.4023,-1.4996,2.6815,0,-135.7911,Infinity,0
2.06,1.3873,-1.5005,2.6953,0,-136.5192,Infinity,0
2.07,1.3723,-1.4996,2.7091,0,-137.2446,Infinity,0
2.08,1.3573,-1.5005,2.7226,0,-137.9664,Infinity,0
2.09,1.3423,-1.4995,2.7361,0,-138.6855,Infinity,0
2.1,1.3273,-1.5004,2.7493,0,-139.401,Infinity,0
2.11,1.3123,-1.4995,2.7624,0,-140.1138,Infinity,0
2.12,1.2973,-1.5004,2.7754,0,-140.823,Infinity,0
2.13,1.2823,-1.5004,2.7882,0,-141.5286,Infinity,0
2.14,1.2673,-1.4994,2.8009,0,-142.2315,Infinity,0
2.15,1.2523,-1.5003,2.8134,0,-142.9308,Infinity,0
2.16,1.2373,-1.4993,2.8258,0,-143.6274,Infinity,0
2.17,1.2223,-1.5002,2.838,0,-144.3204,Infinity,0
2.18,1.2073,-1.5012,2.8501,0,-145.0089,Infinity,0
2.19,1.1923,-1.4992,2.862,0,-145.6947,Infinity,0
2.2,1.1773,-1.4991,2.8738,0,-146.3778,Infinity,0
2.21,1.1623,-1.501,2.8854,0,-147.0564,Infinity,0
2.22,1.1473,-1.5,2.8969,0,-147.7314,Infinity,0
2.23,1.1323,-1.5,2.9082,0,-148.4028,Infinity,0
2.24,1.1173,-1.4999,2.9194,0,-149.0706,Infinity,0
2.25,1.1023,-1.4998,2.9304,0,-149.7348,Infinity,0
2.26,1.0873,-1.4998,2.9413,0,-150.3954,Infinity,0
2.27,1.0723,-1.4997,2.952,0,-151.0524,Infinity,0
2.28,1.0573,-1.5007,2.9626,0,-151.7049,Infinity,0
2.29,1.0423,-1.4996,2.973,0,-152.3538,Infinity,0
2.3,1.0273,-1.5005,2.9833,0,-152.9982,Infinity,0
2.31,1.0123,-1.4994,2.9934,0,-153.639,Infinity,0
2.32,0.9973,-1.5004,3.0034,0,-154.2753,Infinity,0
2.33,0.9823,-1.5003,3.0132,0,-154.9071,Infinity,0
2.34,0.9673,-1.4991,3.0229,0,-155.5353,Infinity,0
2.35,0.9523,-1.5001,3.0324,0,-156.159,Infinity,0
2.36,0.9373,-1.5011,3.0418,0,-156.7773,Infinity,0
2.37,0.9223,-1.4988,3.051,0,-157.392,Infinity,0
2.38,0.9073,-1.4998,3.0601,0,-158.0022,Infinity,0
2.39,0.8923,-1.5008,3.069,0,-158.607,Infinity,0
2.4,0.8773,-1.4996,3.0778,0,-159.2073,Infinity,0
2.41,0.8623,-1.5006,3.0864,0,-159.8022,Infinity,0
2.42,0.8473,-1.4993,3.0949,0,-160.3926,Infinity,0
2.43,0.8323,-1.5003,3.1032,0,-160.9776,Infinity,0
2.44,0.8173,-1.499,3.1114,0,-161.5581,Infinity,0
2.45,0.8023,-1.5012,3.1194,0,-162.1323,Infinity,0
2.46,0.7873,-1.4998,3.1273,0,-162.7011,Infinity,0
2.47,0.7723,-1.4997,3.135,0,-163.2645,Infinity,0
2.48,0.7573,-1.5007,3.1426,0,-163.8216,Infinity,0
2.49,0.7423,-1.4993,3.15,0,-164.3733,Infinity,0
2.5,0.7273,-1.5003,3.1573,0,-164.9187,Infinity,0
2.51,0.7123,-1.4989,3.1644,0,-165.4587,Infinity,0
2.52,0.6973,-1.5012,3.1714,0,-165.9915,Infinity,0
2.53,0.6823,-1.4997,3.1782,0,-166.518,Infinity,0
2.54,0.6673,-1.4994,3.1849,0,-167.0382,Infinity,0
2.55,0.6523,-1.5005,3.1914,0,-167.5512,Infinity,0
2.56,0.6373,-1.5002,3.1978,0,-168.057,Infinity,0
2.57,0.6223,-1.5,3.204,0,-168.5556,Infinity,0
2.58,0.6073,-1.4997,3.21,0,-169.047,Infinity,0
2.59,0.5923,-1.4994,3.216,0,-169.5312,Infinity,0
2.6,0.5773,-1.5005,3.2217,0,-170.0073,Infinity,0
2.61,0.5623,-1.5002,3.2274,0,-170.4753,Infinity,0
2.62,0.5473,-1.4998,3.2328,0,-170.9352,Infinity,0
2.63,0.5323,-1.4994,3.2382,0,-171.387,Infinity,0
