0.74,1.1025,1.4996,0.397,0.0934,114.0821,1.292,24.5947
0.75,1.1175,1.5006,0.4071,0.0981,114.7333,1.2938,25.2063
0.76,1.1325,1.4986,0.4173,0.1031,115.3942,1.2955,25.8253
0.77,1.1475,1.5006,0.4276,0.1082,116.063,1.2972,26.4519
0.78,1.1625,1.5006,0.4379,0.1135,116.7397,1.2988,27.0853
0.79,1.1775,1.4996,0.4483,0.1189,117.4252,1.3003,27.7258
0.8,1.1925,1.5005,0.4588,0.1246,118.1186,1.3017,28.3736
0.81,1.2075,1.4986,0.4694,0.1305,118.8218,1.303,29.0291
0.82,1.2225,1.5014,0.48,0.1365,119.5319,1.3042,29.692
0.83,1.2375,1.4995,0.4907,0.1428,120.2509,1.3053,30.3619
0.84,1.2525,1.4995,0.5014,0.1492,120.9786,1.3063,31.0397
0.85,1.2675,1.5013,0.5122,0.1559,121.7134,1.3072,31.7246
0.86,1.2825,1.4986,0.523,0.1628,122.4579,1.308,32.4171
0.87,1.2975,1.5012,0.5339,0.1699,123.2094,1.3087,33.1174
0.88,1.3125,1.4994,0.5448,0.1772,123.9698,1.3092,33.825
0.89,1.3275,1.4994,0.5557,0.1847,124.7389,1.3097,34.5409
0.9,1.3425,1.5003,0.5667,0.1924,125.5159,1.31,35.2648
0.91,1.3575,1.5002,0.5777,0.2004,126.3009,1.3102,35.9963
0.92,1.3725,1.5002,0.5887,0.2086,127.0938,1.3103,36.7356
0.93,1.3875,1.5002,0.5997,0.2171,127.8946,1.3102,37.4828
0.94,1.4003,1.2754,0.6107,0.2257,128.7033,1.31,38.238
0.95,1.4017,0.1434,0.6216,0.2346,129.5111,1.3097,38.9972
0.96,1.4015,-0.0203,0.6323,0.2435,130.319,1.3092,39.7567
0.97,1.4012,-0.0266,0.643,0.2526,131.1259,1.3087,40.5167
0.98,1.4009,-0.0326,0.6535,0.2619,131.932,1.308,41.2768
0.99,1.4005,-0.0383,0.6639,0.2713,132.7372,1.3073,42.0371
1,1.4001,-0.0438,0.6742,0.2808,133.5415,1.3064,42.7978
1.01,1.3996,-0.0489,0.6843,0.2904,134.345,1.3054,43.5588
1.02,1.3991,-0.0537,0.6944,0.3002,135.1475,1.3044,44.3203
1.03,1.3985,-0.0582,0.7042,0.3101,135.9483,1.3032,45.082
1.04,1.3979,-0.0623,0.714,0.3201,136.7491,1.3021,45.8443
1.05,1.3972,-0.0661,0.7236,0.3303,137.5482,1.3008,46.6073
1.06,1.3965,-0.0694,0.733,0.3405,138.3463,1.2995,47.3706
1.07,1.3958,-0.0724,0.7423,0.3509,139.1436,1.2981,48.1348
1.08,1.395,-0.0751,0.7515,0.3614,139.9391,1.2967,48.8994
1.09,1.3943,-0.0772,0.7605,0.3721,140.7338,1.2952,49.6646
1.1,1.3935,-0.079,0.7694,0.3828,141.5275,1.2938,50.4307
1.11,1.3927,-0.0805,0.7781,0.3937,142.3195,1.2923,51.1975
1.12,1.3918,-0.0814,0.7867,0.4046,143.1098,1.2907,51.9644
1.13,1.391,-0.0819,0.7951,0.4157,143.8991,1.2892,52.7321
1.14,1.3902,-0.082,0.8034,0.4269,144.6876,1.2877,53.5009
1.15,1.3894,-0.0818,0.8115,0.4382,145.4734,1.2862,54.2701
1.16,1.3886,-0.0809,0.8195,0.4495,146.2593,1.2847,55.04
1.17,1.3878,-0.0799,0.8273,0.461,147.0425,1.2832,55.8107
1.18,1.387,-0.0782,0.8349,0.4726,147.8248,1.2818,56.5817
1.19,1.3862,-0.0762,0.8424,0.4843,148.6054,1.2804,57.3536
1.2,1.3855,-0.0736,0.8497,0.496,149.385,1.2791,58.1263
1.21,1.3848,-0.0708,0.8569,0.5079,150.1621,1.2778,58.8993
1.22,1.3841,-0.0674,0.8638,0.5198,150.9382,1.2766,59.6727
1.23,1.3835,-0.0637,0.8707,0.5319,151.7126,1.2754,60.4469
1.24,1.3829,-0.0594,0.8773,0.544,152.4862,1.2744,61.2219
1.25,1.3823,-0.0549,0.8838,0.5562,153.257,1.2734,61.9972
1.26,1.3818,-0.0498,0.8901,0.5685,154.027,1.2726,62.7728
1.27,1.3814,-0.0444,0.8963,0.5808,154.7944,1.2718,63.5486
1.28,1.381,-0.0385,0.9023,0.5933,155.5609,1.2711,64.3246
1.29,1.3807,-0.0323,0.9081,0.6058,156.3265,1.2706,65.1017
1.3,1.3804,-0.0257,0.9137,0.6184,157.0894,1.2702,65.879
1.31,1.3802,-0.0186,0.9192,0.6311,157.8506,1.2699,66.6559
1.32,1.3801,-0.0112,0.9245,0.6438,158.611,1.2698,67.4332
1.33,1.3801,-0.0034,0.9296,0.6567,159.3686,1.2698,68.2105
1.34,1.3801,0.0047,0.9346,0.6695,160.1254,1.27,68.9877
1.35,1.3803,0.0133,0.9393,0.6825,160.8796,1.2703,69.7648
1.36,1.3805,0.0221,0.9439,0.6955,161.6329,1.2708,70.5416
1.37,1.3808,0.0314,0.9484,0.7086,162.3844,1.2714,71.3186
1.38,1.3812,0.0409,0.9526,0.7217,163.1342,1.2723,72.0952
1.39,1.3817,0.0508,0.9567,0.7349,163.8822,1.2733,72.8713
1.4,1.3823,0.061,0.9606,0.7482,164.6284,1.2745,73.6469
1.41,1.3831,0.0715,0.9643,0.7615,165.3738,1.276,74.4223
1.42,1.3839,0.0825,0.9678,0.7749,166.1165,1.2776,75.197
1.43,1.3848,0.0935,0.9712,0.7883,166.8574,1.2794,75.9704
1.44,1.3859,0.1049,0.9744,0.8018,167.5975,1.2815,76.7433
1.45,1.387,0.1167,0.9774,0.8154,168.3358,1.2837,77.5157
1.46,1.3883,0.1288,0.9802,0.8289,169.0715,1.2862,78.2864
1.47,1.3897,0.1409,0.9828,0.8426,169.8063,1.2889,79.056
1.48,1.3913,0.1535,0.9853,0.8563,170.5394,1.2919,79.8247
1.49,1.3929,0.1662,0.9875,0.87,171.2715,1.2951,80.5924
1.5,1.3947,0.1794,0.9896,0.8838,172.001,1.2986,81.3586
1.51,1.3966,0.1926,0.9915,0.8977,172.7288,1.3023,82.1226
1.52,1.3987,0.206,0.9933,0.9115,173.4557,1.3063,82.8853
1.53,1.4009,0.2198,0.9948,0.9255,174.1808,1.3105,83.6467
1.54,1.4032,0.2337,0.9962,0.9394,174.9042,1.315,84.406
1.55,1.4025,-0.0786,0.9974,0.9534,175.624,1.3198,85.1623
1.56,1.3888,-1.3657,0.9984,0.9673,176.335,1.3248,85.9117
1.57,1.3738,-1.501,0.9992,0.981,177.0346,1.3299,86.6501
1.58,1.3588,-1.5001,0.9998,0.9945,177.7237,1.3353,87.3764
1.59,1.3463,-1.2523,1.0001,1.008,178.4545,1.2059,88.6524
1.6,1.3447,-0.1568,1.0002,1.0214,179.2199,1.2051,89.8237
1.61,1.3443,-0.0439,1,1.0349,179.9872,1.2044,90.6325
1.62,1.3439,-0.034,0.9997,1.0483,-179.2446,1.2038,91.4416
1.63,1.3437,-0.0244,0.9991,1.0617,-178.4746,1.2035,92.2508
1.64,1.3435,-0.0151,0.9984,1.0752,-177.7027,1.2033,93.0605
