0,0,0,0,0,0,Infinity,90
0.0103,0.0116,1.125,0,0.0002,0,Infinity,90
0.0206,0.0232,1.125,0,0.0004,0,Infinity,90
0.0301,0.038,1.5693,0,0.0008,0,Infinity,90
0.0406,0.053,1.4223,0,0.0013,0,Infinity,90
0.0505,0.0683,1.5467,0,0.002,0,Infinity,90
0.0601,0.083,1.5244,0,0.0028,0,Infinity,90
0.0703,0.0978,1.4577,0,0.0038,0,Infinity,90
0.0802,0.1128,1.5231,0,0.0049,0,Infinity,90
0.0901,0.1277,1.4933,0,0.0062,0,Infinity,90
0.1001,0.1427,1.4956,0,0.0076,0,Infinity,90
0.1102,0.1577,1.497,0,0.0092,0,Infinity,90
0.1201,0.1727,1.5146,0,0.0109,0,Infinity,90
0.1302,0.1877,1.4811,0,0.0128,0,Infinity,90
0.1401,0.2027,1.5135,0,0.0148,0,Infinity,90
0.1501,0.2176,1.4978,0,0.017,0,Infinity,90
0.1601,0.2326,1.4984,0,0.0193,0,Infinity,90
0.1701,0.2476,1.4989,0,0.0218,0,Infinity,90
0.1801,0.2626,1.4993,0,0.0244,0,Infinity,90
0.1901,0.2776,1.4997,0,0.0272,0,Infinity,90
0.2001,0.2926,1.5,0,0.0301,0,Infinity,90
0.2101,0.3077,1.5002,0,0.0332,0,Infinity,90
0.22,0.3226,1.5093,0,0.0364,0,Infinity,90
0.23,0.3375,1.4914,0,0.0398,0,Infinity,90
0.2401,0.3526,1.4928,0,0.0433,0,Infinity,90
0.2501,0.3676,1.5093,0,0.047,0,Infinity,90
0.26,0.3826,1.501,0,0.0508,0,Infinity,90
0.2701,0.3976,1.4941,0,0.0548,0,Infinity,90
0.2801,0.4126,1.5018,0,0.0589,0,Infinity,90
0.2901,0.4276,1.5019,0,0.0632,0,Infinity,90
0.3,0.4426,1.5019,0,0.0676,0,Infinity,90
0.3101,0.4576,1.4959,0,0.0722,0,Infinity,90
0.32,0.4726,1.5024,0,0.0769,0,Infinity,90
0.3301,0.4876,1.4968,0,0.0818,0,Infinity,90
0.3401,0.5026,1.5029,0,0.0868,0,Infinity,90
0.35,0.5175,1.5029,0,0.092,0,Infinity,90
0.36,0.5325,1.4926,0,0.0973,0,Infinity,90
0.37,0.5476,1.5035,0,0.1028,0,Infinity,90
0.3801,0.5626,1.4986,0,0.1084,0,Infinity,90
0.39,0.5776,1.5037,0,0.1142,0,Infinity,90
0.4,0.5925,1.4991,0,0.1201,0,Infinity,90
0.4101,0.6075,1.4951,0,0.1262,0,Infinity,90
